,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
183,1/1/2019 2:16,4.49E+18,fraud_Buckridge PLC,misc_pos,9.5,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/1929,a4d5b259f2a78599f3100611bc4b32ce,1325384207,34.099428,-81.916669,0
184,1/1/2019 2:16,3.01E+13,fraud_Lockman Ltd,grocery_pos,182.1,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,3/26/1971,f83ceecffe486ed53cec38744c188160,1325384207,39.499829,-83.26249,0
185,1/1/2019 2:17,4.20E+12,fraud_Kilback LLC,grocery_pos,78.43,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,8/20/1971,ec53af6138de6c125184ba6f4411b73d,1325384266,42.465418,-95.211895,0
186,1/1/2019 2:20,4.30E+15,fraud_Spinka Inc,grocery_net,76.37,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,5/25/1995,dacfc89918edf60c4c4dae339fffb1b0,1325384432,44.036016,-86.754147,0
187,1/1/2019 2:20,4.68E+15,"fraud_Kerluke, Kertzmann and Wiza",misc_net,6.37,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",4/19/1995,bcff0b6c116a2ed80b212aa3acb07195,1325384448,34.108257,-117.549012,0
188,1/1/2019 2:20,3.53E+15,"fraud_Ferry, Reichel and DuBuque",grocery_net,28.37,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,34643d5a43acea936ebfab68d53e1a89,1325384456,33.791152,-80.788125,0
189,1/1/2019 2:21,4.97E+15,fraud_Price Inc,shopping_net,5.82,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,12/4/1951,f951e7d867154de4b5fb8934690359ac,1325384464,29.471413,-91.074361,0
190,1/1/2019 2:21,3.03E+13,"fraud_Johnston, Nikolaus and Maggio",grocery_net,41.01,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),5/27/1967,ff342d2dad68412cbc24eb27b2370291,1325384503,39.949197,-119.792299,0
191,1/1/2019 2:22,3.54E+15,fraud_Harber Inc,gas_transport,70.56,Brianna,Wilson,F,257 Victor Stravenue,Hampton,VA,23666,37.0462,-76.4096,136895,Accounting technician,9/19/1939,ca10b1a1bc7efc32e2840b84d0ae8183,1325384551,37.005252,-76.395765,0
192,1/1/2019 2:22,4.76E+18,fraud_Berge LLC,gas_transport,57.64,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,5/2/1986,c304a7ed05ab1267dabed3a82c367234,1325384566,36.502461,-92.210445,0
193,1/1/2019 2:22,4.24E+15,fraud_Conroy-Cruickshank,gas_transport,119.47,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936,876d3955190af400d69a01a79a7dbceb,1325384574,41.746779,-84.601964,0
194,1/1/2019 2:23,6.52E+15,fraud_Rau and Sons,grocery_pos,117.29,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",6/11/1958,1f24070c1ab4fcdabfc8c96be5906527,1325384617,32.035674,-89.835532,0
195,1/1/2019 2:23,3.56E+15,fraud_Abshire PLC,entertainment,65.05,Christopher,White,M,13613 Hammond Ferry,Clutier,IA,52217,42.0789,-92.3763,590,"Embryologist, clinical",3/30/1953,df1f46cb63a40e84702de8c3b0c8f66f,1325384621,41.388862,-91.844621,0
196,1/1/2019 2:26,4.36E+15,fraud_Huels-Hahn,gas_transport,61.99,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,3/12/1997,56bf02cc990fffa7866794be63472528,1325384774,38.573952,-120.084189,0
197,1/1/2019 2:26,4.33E+15,fraud_Torp-Labadie,gas_transport,49.53,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",8/2/1967,c09831d3ebf12b67982f193d03162974,1325384776,43.038723,-111.821595,0
198,1/1/2019 2:27,4.47E+18,fraud_Funk Group,grocery_net,54.47,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,11/22/1980,380323300d81e3748e91db03d95cc3fa,1325384878,42.114749,-70.460861,0
199,1/1/2019 2:28,4.83E+15,fraud_Gleason-Macejkovic,shopping_net,6.05,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,12/29/1963,330336fda32a449755233ac8a862378d,1325384904,41.767862,-69.37527,0
200,1/1/2019 2:28,3.60E+15,fraud_Doyle Ltd,grocery_pos,157.07,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957,2718171b5be46962b081ee742ed3cd42,1325384931,35.632995,-89.589641,0
201,1/1/2019 2:29,4.75E+12,"fraud_Schaefer, Maggio and Daugherty",gas_transport,59.19,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",10/7/1998,13aaac951dec03bdf13038aeeb0e261e,1325384965,41.537215,-86.095249,0
202,1/1/2019 2:31,5.00E+15,fraud_McDermott-Rice,misc_pos,13.67,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,11/18/1987,49b8ff92b52599bc8c265d0b8d008593,1325385066,38.058492,-94.687196,0
203,1/1/2019 2:32,3.58E+15,fraud_Spinka Inc,grocery_net,57.57,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,0bffbd021d632206028c981630007c12,1325385146,32.635757,-112.195886,0
204,1/1/2019 2:33,3.57E+15,fraud_McGlynn-Jaskolski,misc_pos,99.08,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,4/25/1971,56821cb1d8c2c3d57299cc01bfd2e071,1325385186,34.370236,-118.195791,0
205,1/1/2019 2:33,3.60E+15,fraud_Bartoletti-Wunsch,gas_transport,72.67,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,2/22/1970,53c88bde168d91f16e7f0c1752def3a6,1325385225,41.854275,-83.229002,0
206,1/1/2019 2:34,3.76E+14,fraud_Padberg-Welch,grocery_pos,103.77,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,3/28/1986,868404210f9f96063a4cb46e6cf1494d,1325385272,38.042866,-78.649562,0
207,1/1/2019 2:34,4.99E+18,fraud_Cole PLC,grocery_pos,123.35,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1/9/1956,b5b69da1242af7323956dd907a8eb79c,1325385294,40.513402,-89.784304,0
89772,7/21/2020 23:03,4.7973E+18,fraud_Beer-Jast,kids_pets,22.02,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,3/13/1991,35cd8447417ccf8d5938c04cf5eabd34,1374447827,38.596484,-86.172363,1
89798,7/21/2020 23:09,4.7973E+18,"fraud_Cole, Hills and Jewess",home,262.82,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,3/13/1991,47a17730149a907b1175bda0119f64e0,1374448188,38.602859,-86.306075,1
89849,7/21/2020 23:27,4.7973E+18,fraud_Lynch-Wisozk,home,230.51,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,3/13/1991,18f87d6957dd75e64e9f100059325bcb,1374449260,39.762481,-85.862616,1
